N.;Prioridad;Fecha;Ensayo;Estatus
1755;yellow;2008-04-04;IT-532;pipeta_estrella
1756;yellow;2008-04-08;IT-532;pipeta_estrella
1757;yellow;2008-04-07;IT-515;pipeta_estrella
1758;yellow;2008-04-08;IT-515;pipeta_estrella
1759;yellow;2008-04-08;IT-515;pipeta_estrella
1760;yellow;2008-04-09;IT-515;pipeta_estrella
1761;yellow;2008-04-09;IT-515;pipeta_estrella
1762;yellow;2008-04-10;IT-515;pipeta_estrella
1763;yellow;2008-04-09;IT-532;pipeta_estrella
1764;yellow;2008-04-09;IT-532;pipeta_estrella
1765;yellow;2008-04-09;IT-532;pipeta_estrella
1766;yellow;2008-04-09;IT-532;pipeta_estrella
1767;yellow;2008-04-09;IT-532;pipeta_estrella
1768;yellow;2008-10-26;IT-532;pipeta_retirado
1769;yellow;2008-10-26;IT-532;pipeta_retirado
1770;yellow;2008-10-26;IT-532;pipeta_retirado
1771;yellow;2008-04-11;IT-515;pipeta_estrella
1772;yellow;2008-04-22;IT-515;pipeta_estrella
1773;yellow;2008-04-22;IT-515;pipeta_estrella
1774;yellow;2008-04-14;IT-515;pipeta_estrella
1775;yellow;2008-04-15;IT-515;pipeta_estrella
1776;yellow;2008-04-21;IT-532;pipeta_estrella
1777;yellow;2008-04-21;IT-532;pipeta_estrella
1778;yellow;2008-04-21;IT-532;pipeta_estrella
1779;yellow;2008-04-21;IT-532;pipeta_estrella
1780;yellow;2008-04-21;IT-532;pipeta_estrella
1781;yellow;2008-04-21;IT-532;pipeta_estrella
1782;yellow;2008-04-21;IT-532;pipeta_estrella
1783;yellow;2008-04-16;IT-515;pipeta_estrella
1784;yellow;2008-04-17;IT-515;pipeta_estrella
1785;yellow;2008-04-17;IT-532;pipeta_estrella
1786;yellow;2008-04-17;IT-532;pipeta_estrella
1787;yellow;2008-04-17;IT-532;pipeta_estrella
1788;yellow;2008-04-18;IT-532;pipeta_estrella
1789;yellow;2008-04-18;IT-532;pipeta_estrella
1790;yellow;2008-04-18;IT-532;pipeta_estrella
1791;yellow;2008-04-18;IT-515;pipeta_estrella
1792;yellow;2008-04-18;IT-515;pipeta_estrella
1793;yellow;2008-04-18;IT-532;pipeta_retirado
1794;yellow;2008-04-18;IT-532;pipeta_retirado
1795;yellow;2008-04-18;IT-532;pipeta_estrella
1796;yellow;2008-04-22;IT-532;pipeta_estrella
1797;yellow;2008-04-22;IT-532;pipeta_estrella
1798;yellow;2008-04-21;IT-515;pipeta_estrella
1799;yellow;2008-04-21;IT-532;pipeta_estrella
1800;yellow;2008-04-21;IT-532;pipeta_estrella
1801;yellow;2008-04-21;IT-532;pipeta_estrella
1802;yellow;2008-04-22;IT-532;pipeta_estrella
1803;yellow;2008-04-22;IT-532;pipeta_estrella
1804;yellow;2008-04-22;IT-532;pipeta_estrella
1805;yellow;2008-05-08;IT-532;pipeta_estrella
1806;yellow;2008-05-08;IT-532;pipeta_estrella
1807;yellow;2008-04-24;IT-532;pipeta_estrella
1808;yellow;2008-04-24;IT-532;pipeta_estrella
1809;yellow;2008-05-08;IT-532;pipeta_estrella
1810;yellow;2008-05-08;IT-532;pipeta_estrella
1811;yellow;2008-05-08;IT-532;pipeta_estrella
1812;yellow;2008-04-24;IT-532;pipeta_estrella
1813;yellow;2008-05-08;IT-532;pipeta_estrella
1814;yellow;2008-04-24;IT-532;pipeta_estrella
1815;yellow;2008-05-08;IT-532;pipeta_estrella
1816;yellow;2008-05-08;IT-532;pipeta_estrella
1817;yellow;2008-04-24;IT-532;pipeta_estrella
1818;yellow;2008-04-24;IT-532;pipeta_estrella
1819;yellow;2008-04-24;IT-532;pipeta_estrella
1820;yellow;2008-05-08;IT-532;pipeta_estrella
1821;yellow;2008-04-23;IT-515;pipeta_estrella
1822;yellow;2008-04-23;IT-532;pipeta_estrella
1823;yellow;2008-04-23;IT-532;pipeta_estrella
1824;yellow;2008-04-23;IT-532;pipeta_estrella
1825;yellow;2008-05-02;IT-532;pipeta_estrella
1826;yellow;2008-04-30;IT-532;pipeta_estrella
1827;yellow;2008-04-30;IT-532;pipeta_estrella
1828;yellow;2008-04-30;IT-532;pipeta_estrella
1829;yellow;2008-05-06;IT-532;pipeta_estrella
1830;yellow;2008-05-06;IT-532;pipeta_estrella
1831;yellow;2008-05-06;IT-532;pipeta_estrella
1832;yellow;2008-05-06;IT-532;pipeta_estrella
1833;yellow;2008-05-06;IT-532;pipeta_estrella
1834;yellow;2008-05-06;IT-532;pipeta_estrella
1835;yellow;2008-05-06;IT-532;pipeta_estrella
1836;yellow;2008-05-06;IT-532;pipeta_estrella
1837;yellow;2008-05-06;IT-532;pipeta_estrella
1838;yellow;2008-05-02;IT-532;pipeta_estrella
1839;yellow;2008-04-30;IT-532;pipeta_estrella
1840;yellow;2008-04-30;IT-532;pipeta_estrella
1841;yellow;2008-05-05;IT-515;pipeta_check
1842;yellow;2008-05-02;IT-532;pipeta_check
1843;yellow;2008-05-05;IT-532;pipeta_check
1844;yellow;2008-05-05;IT-532;pipeta_check
1845;yellow;2008-05-05;IT-532;pipeta_estrella
1846;yellow;2008-05-05;IT-532;pipeta_estrella
1847;yellow;2008-05-05;IT-532;pipeta_estrella
1848;yellow;2008-05-05;IT-532;pipeta_estrella
1849;yellow;2008-05-05;IT-532;pipeta_estrella
1850;yellow;2008-05-05;IT-532;pipeta_estrella
1851;yellow;2008-05-05;IT-532;pipeta_estrella
1852;yellow;2008-05-05;IT-532;pipeta_estrella
1853;yellow;2008-05-05;IT-532;pipeta_estrella
1854;yellow;2008-05-06;IT-532;pipeta_estrella
1855;yellow;2008-05-06;IT-532;pipeta_estrella
1856;yellow;2008-05-06;IT-532;pipeta_estrella
1857;yellow;2008-05-06;IT-532;pipeta_estrella
1858;yellow;2008-05-06;IT-532;pipeta_estrella
1859;yellow;2008-05-06;IT-532;pipeta_estrella
1860;yellow;2008-05-13;IT-515;pipeta_estrella
1861;yellow;2008-05-09;IT-515;pipeta_estrella
1862;yellow;2008-05-09;IT-515;pipeta_estrella
1863;yellow;2008-05-09;IT-515;pipeta_estrella
1864;yellow;2008-05-20;IT-532;pipeta_estrella
1865;yellow;2008-05-08;IT-532;pipeta_estrella
1866;yellow;2008-05-08;IT-532;pipeta_estrella
1867;yellow;2008-05-08;IT-532;pipeta_estrella
1868;yellow;2008-05-08;IT-532;pipeta_estrella
1869;yellow;2008-05-09;IT-532;pipeta_retirado
1870;yellow;2008-05-09;IT-532;pipeta_estrella
1871;yellow;2008-05-09;IT-532;pipeta_retirado
1872;yellow;2008-05-09;IT-532;pipeta_estrella
1873;yellow;2008-05-09;IT-515;pipeta_retirado
1874;yellow;2008-05-12;IT-515;pipeta_estrella
1875;yellow;2008-05-13;IT-515;pipeta_estrella
1876;yellow;2008-05-09;IT-532;pipeta_estrella
1877;yellow;2008-05-09;IT-532;pipeta_estrella
1878;yellow;2008-05-09;IT-532;pipeta_estrella
1879;yellow;2008-05-09;IT-532;pipeta_estrella
1880;yellow;2008-05-09;IT-532;pipeta_estrella
1881;yellow;2008-05-09;IT-532;pipeta_estrella
1882;yellow;2008-05-12;IT-515;pipeta_estrella
1883;yellow;2008-05-12;IT-515;pipeta_estrella
1884;yellow;2008-05-12;IT-515;pipeta_estrella
1885;yellow;2008-05-12;IT-515;pipeta_estrella
1886;yellow;2008-05-12;IT-515;pipeta_estrella
1887;yellow;2008-05-13;IT-515;pipeta_estrella
1888;yellow;2008-05-12;IT-532;pipeta_estrella
1889;yellow;2008-05-12;IT-532;pipeta_estrella
1890;yellow;2008-05-12;IT-532;pipeta_estrella
1891;yellow;2008-05-12;IT-532;pipeta_estrella
1892;yellow;2008-05-12;IT-532;pipeta_estrella
1893;yellow;2008-05-12;IT-532;pipeta_estrella
1894;yellow;2008-05-12;IT-532;pipeta_estrella
1895;yellow;2008-05-12;IT-532;pipeta_estrella
1896;yellow;2008-05-12;IT-532;pipeta_estrella
1897;yellow;2008-05-12;IT-532;pipeta_estrella
1898;yellow;2008-05-12;IT-532;pipeta_estrella
1899;yellow;2008-05-12;IT-532;pipeta_estrella
1900;yellow;2008-05-26;IT-532;pipeta_estrella
1901;yellow;2008-05-26;IT-532;pipeta_estrella
1902;yellow;2008-05-26;IT-532;pipeta_estrella
1903;yellow;2008-05-26;IT-532;pipeta_estrella
1904;yellow;2008-05-26;IT-532;pipeta_estrella
1905;yellow;2008-05-26;IT-532;pipeta_estrella
1906;yellow;2008-05-26;IT-532;pipeta_estrella
1907;yellow;2008-05-20;IT-532;pipeta_estrella
1908;yellow;2008-05-20;IT-532;pipeta_estrella
1909;yellow;2008-05-20;IT-532;pipeta_estrella
1910;yellow;2008-05-16;IT-532;pipeta_estrella
1911;yellow;2008-05-16;IT-532;pipeta_estrella
1912;yellow;2008-05-16;IT-532;pipeta_estrella
1913;yellow;2008-05-26;IT-532;pipeta_estrella
1914;yellow;2008-05-26;IT-532;pipeta_estrella
1915;yellow;2008-05-26;IT-532;pipeta_estrella
1916;yellow;2008-05-26;IT-532;pipeta_estrella
1917;yellow;2008-05-26;IT-532;pipeta_estrella
1918;yellow;2008-05-26;IT-532;pipeta_estrella
1919;yellow;2008-05-23;IT-532;pipeta_estrella
1920;yellow;2008-05-23;IT-532;pipeta_estrella
1921;yellow;2008-05-23;IT-532;pipeta_estrella
1922;yellow;2008-05-23;IT-532;pipeta_estrella
1923;yellow;2008-05-30;IT-515;pipeta_estrella
1924;yellow;2008-05-26;IT-515;pipeta_estrella
1925;yellow;2008-05-26;IT-515;pipeta_estrella
1926;yellow;2008-05-30;IT-515;pipeta_estrella
1927;yellow;2008-05-26;IT-532;pipeta_retirado
1928;yellow;2008-05-26;IT-532;pipeta_estrella
1929;yellow;2008-05-26;IT-532;pipeta_estrella
1930;yellow;2008-05-26;IT-532;pipeta_retirado
1931;yellow;2008-05-26;IT-532;pipeta_estrella
1932;yellow;2008-05-29;IT-532;pipeta_estrella
1933;yellow;2008-05-29;IT-532;pipeta_estrella
1934;yellow;2008-05-27;IT-515;pipeta_estrella
1935;yellow;2008-05-27;IT-532;pipeta_estrella
1936;yellow;2008-05-27;IT-532;pipeta_estrella
1937;yellow;2008-05-28;IT-515;pipeta_estrella
1938;yellow;2008-05-28;IT-532;pipeta_estrella
1939;yellow;2008-05-28;IT-532;pipeta_estrella
1940;yellow;2008-06-09;IT-532;pipeta_check
1941;yellow;2008-06-09;IT-532;pipeta_check
1942;yellow;2008-06-09;IT-532;pipeta_check
1943;yellow;2008-06-09;IT-532;pipeta_check
1944;yellow;2008-08-11;IT-532;pipeta_retirado
1945;yellow;2008-05-29;IT-515;pipeta_estrella
1946;yellow;2008-05-29;IT-532;pipeta_estrella
1947;yellow;2008-05-29;IT-532;pipeta_estrella
1948;yellow;2008-05-29;IT-532;pipeta_estrella
1949;yellow;2008-05-29;IT-532;pipeta_estrella
1950;yellow;2008-05-30;IT-515;pipeta_estrella
1951;yellow;2008-05-30;IT-515;pipeta_estrella
1952;yellow;2008-06-09;IT-515;pipeta_estrella
1953;yellow;2008-06-09;IT-532;pipeta_estrella
1954;yellow;2008-06-10;IT-532;pipeta_estrella
1955;yellow;2008-05-30;IT-532;pipeta_estrella
1956;yellow;2008-05-30;IT-532;pipeta_estrella
1957;yellow;2008-06-02;IT-515;pipeta_estrella
1958;yellow;2008-06-02;IT-515;pipeta_estrella
1959;yellow;2008-06-02;IT-515;pipeta_estrella
1960;yellow;2008-06-02;IT-532;pipeta_estrella
1961;yellow;2008-06-02;IT-532;pipeta_estrella
1962;yellow;2008-06-02;IT-532;pipeta_estrella
1963;yellow;2008-06-02;IT-532;pipeta_estrella
1964;yellow;2008-06-02;IT-532;pipeta_estrella
1965;yellow;2008-06-02;IT-532;pipeta_estrella
1966;yellow;2008-06-03;IT-515;pipeta_estrella
1967;yellow;2008-06-10;IT-532;pipeta_estrella
1968;yellow;2008-06-10;IT-532;pipeta_estrella
1969;yellow;2008-06-05;IT-532;pipeta_estrella
1970;yellow;2008-06-05;IT-532;pipeta_estrella
1971;yellow;2008-06-09;IT-532;pipeta_estrella
1972;yellow;2008-06-03;IT-532;pipeta_retirado
1973;yellow;2008-06-03;IT-532;pipeta_estrella
1974;yellow;2008-06-04;IT-532;pipeta_estrella
1975;yellow;2008-06-03;IT-532;pipeta_estrella
1976;yellow;2008-06-03;IT-532;pipeta_estrella
1977;yellow;2008-06-05;IT-515;pipeta_estrella
1978;yellow;2008-06-05;IT-515;pipeta_estrella
1979;yellow;2008-06-05;IT-515;pipeta_estrella
1980;yellow;2008-06-10;IT-515;pipeta_estrella
1981;yellow;2008-06-09;IT-515;pipeta_check
1982;yellow;2008-06-04;IT-515;pipeta_estrella
1983;yellow;2008-06-04;IT-515;pipeta_estrella
1984;yellow;2008-06-05;IT-532;pipeta_estrella
1985;yellow;2008-06-05;IT-532;pipeta_estrella
1986;yellow;2008-06-05;IT-532;pipeta_estrella
1987;yellow;2008-06-05;IT-532;pipeta_estrella
1988;yellow;2008-06-10;IT-532;pipeta_estrella
1989;yellow;2008-06-10;IT-532;pipeta_estrella
1990;yellow;2008-06-05;IT-532;pipeta_estrella
1991;yellow;2008-06-09;IT-532;pipeta_estrella
1992;yellow;2008-06-10;IT-532;pipeta_estrella
1993;yellow;2008-06-04;IT-532;pipeta_estrella
1994;yellow;2008-06-04;IT-532;pipeta_estrella
1995;yellow;2008-06-04;IT-532;pipeta_estrella
1996;yellow;2008-06-04;IT-532;pipeta_estrella
1997;yellow;2008-06-04;IT-532;pipeta_estrella
1998;yellow;2008-06-04;IT-532;pipeta_estrella
1999;yellow;2008-06-04;IT-532;pipeta_estrella
2000;yellow;2008-06-04;IT-532;pipeta_estrella
2001;yellow;2008-06-04;IT-532;pipeta_estrella
2002;yellow;2008-06-04;IT-532;pipeta_check
2003;yellow;2008-06-04;IT-532;pipeta_check
2004;yellow;2008-06-05;IT-515;pipeta_estrella
2005;yellow;2008-06-05;IT-532;pipeta_check
2006;yellow;2008-06-05;IT-532;pipeta_check
2007;yellow;2008-06-05;IT-532;pipeta_estrella
2008;yellow;2008-06-05;IT-532;pipeta_estrella
2009;yellow;2008-06-05;IT-532;pipeta_estrella
2010;yellow;2008-06-05;IT-532;pipeta_estrella
2011;yellow;2008-06-05;IT-532;pipeta_estrella
2012;yellow;2008-06-09;IT-515;pipeta_estrella
2013;yellow;2008-06-09;IT-515;pipeta_estrella
2014;yellow;2008-06-09;IT-532;pipeta_check
2015;yellow;2008-06-09;IT-532;pipeta_check
2016;yellow;2008-06-09;IT-532;pipeta_estrella
2017;yellow;2008-06-09;IT-532;pipeta_estrella
2018;yellow;2008-06-09;IT-532;pipeta_estrella
2019;yellow;2008-06-09;IT-532;pipeta_estrella
2020;yellow;2008-06-09;IT-532;pipeta_estrella
2021;yellow;2008-06-09;IT-532;pipeta_estrella
2022;yellow;2008-06-12;IT-532;pipeta_estrella
2023;yellow;2008-06-12;IT-532;pipeta_estrella
2024;yellow;2008-06-12;IT-532;pipeta_estrella
2025;yellow;2008-06-12;IT-532;pipeta_estrella
2026;yellow;2008-06-10;IT-532;pipeta_estrella
2027;yellow;2008-06-10;IT-532;pipeta_estrella
2028;yellow;2008-06-09;IT-532;pipeta_estrella
2029;yellow;2008-06-09;IT-532;pipeta_estrella
2030;yellow;2008-06-09;IT-532;pipeta_estrella
2031;yellow;2008-06-09;IT-532;pipeta_estrella
2032;yellow;2008-06-09;IT-532;pipeta_estrella
2033;yellow;2008-06-09;IT-532;pipeta_estrella
2034;yellow;2008-06-09;IT-532;pipeta_estrella
2035;yellow;2008-06-09;IT-532;pipeta_estrella
2036;yellow;2008-06-09;IT-532;pipeta_estrella
2037;yellow;2008-06-09;IT-532;pipeta_estrella
2038;yellow;2008-06-09;IT-532;pipeta_estrella
2039;yellow;2008-06-09;IT-532;pipeta_estrella
2040;yellow;2008-06-09;IT-532;pipeta_estrella
2041;yellow;2008-06-09;IT-532;pipeta_estrella
2042;yellow;2008-06-09;IT-532;pipeta_estrella
2043;yellow;2008-06-09;IT-532;pipeta_estrella
2044;yellow;2008-06-09;IT-532;pipeta_estrella
2045;yellow;2008-06-09;IT-532;pipeta_estrella
2046;yellow;2008-06-12;IT-515;pipeta_estrella
2047;yellow;2008-06-18;IT-515;pipeta_retirado
2048;yellow;2008-06-09;IT-515;pipeta_estrella
2049;yellow;2008-06-09;IT-515;pipeta_estrella
2050;yellow;2008-06-13;IT-532;pipeta_estrella
2051;yellow;2008-06-13;IT-532;pipeta_estrella
2052;yellow;2008-06-13;IT-532;pipeta_estrella
2053;yellow;2008-06-18;IT-532;pipeta_check
2054;yellow;2008-06-18;IT-532;pipeta_check
2055;yellow;2008-06-18;IT-532;pipeta_estrella
2056;yellow;2008-06-18;IT-532;pipeta_estrella
2057;yellow;2008-06-11;IT-532;pipeta_estrella
2058;yellow;2008-06-11;IT-532;pipeta_estrella
2059;yellow;2008-06-09;IT-532;pipeta_estrella
2060;yellow;2008-06-09;IT-532;pipeta_estrella
2061;yellow;2008-06-09;IT-532;pipeta_estrella
2062;yellow;2008-06-09;IT-532;pipeta_estrella
2063;yellow;2008-06-09;IT-532;pipeta_estrella
2064;yellow;2008-06-10;IT-532;pipeta_estrella
2065;yellow;2008-06-09;IT-532;pipeta_estrella
2066;yellow;2008-06-09;IT-532;pipeta_estrella
2067;yellow;2008-06-09;IT-532;pipeta_estrella
2068;yellow;2008-06-09;IT-532;pipeta_estrella
2069;yellow;2008-06-09;IT-532;pipeta_estrella
2070;yellow;2008-06-09;IT-532;pipeta_estrella
2071;yellow;2008-06-09;IT-532;pipeta_estrella
2072;yellow;2008-06-09;IT-532;pipeta_estrella
2073;yellow;2008-06-09;IT-532;pipeta_estrella
2074;yellow;2008-06-11;IT-532;pipeta_estrella
2075;yellow;2008-06-11;IT-532;pipeta_estrella
2076;yellow;2008-06-13;IT-532;pipeta_estrella
2077;yellow;2008-06-13;IT-532;pipeta_estrella
2078;yellow;2008-06-13;IT-532;pipeta_estrella
2079;yellow;2008-06-11;IT-515;pipeta_estrella
2080;yellow;2008-06-10;IT-515;pipeta_estrella
2081;yellow;2008-06-11;IT-532;pipeta_estrella
2082;yellow;2008-06-11;IT-532;pipeta_estrella
2083;yellow;2008-06-10;IT-532;pipeta_estrella
2084;yellow;2008-06-10;IT-532;pipeta_estrella
2085;yellow;2008-06-10;IT-532;pipeta_estrella
2086;yellow;2008-06-10;IT-532;pipeta_estrella
2087;yellow;2008-06-10;IT-532;pipeta_estrella
2088;yellow;2008-06-10;IT-532;pipeta_estrella
2089;yellow;2008-06-10;IT-532;pipeta_estrella
2090;yellow;2008-06-10;IT-532;pipeta_estrella
2091;yellow;2008-06-10;IT-532;pipeta_estrella
2092;yellow;2008-06-11;IT-532;pipeta_estrella
2093;yellow;2008-06-11;IT-515;pipeta_estrella
2094;yellow;2008-06-11;IT-515;pipeta_estrella
2095;yellow;2008-06-11;IT-532;pipeta_estrella
2096;yellow;2008-06-11;IT-532;pipeta_estrella
2097;yellow;2008-06-11;IT-532;pipeta_estrella
2098;yellow;2008-06-11;IT-532;pipeta_estrella
2099;yellow;2008-06-11;IT-532;pipeta_estrella
2100;yellow;2008-06-11;IT-532;pipeta_estrella
2101;yellow;2008-06-11;IT-532;pipeta_estrella
2102;yellow;2008-06-11;IT-532;pipeta_estrella
2103;yellow;2008-06-12;IT-515;pipeta_estrella
2104;yellow;2008-06-12;IT-532;pipeta_estrella
2105;yellow;2008-06-12;IT-532;pipeta_estrella
2106;yellow;2008-06-12;IT-532;pipeta_estrella
2107;yellow;2008-06-12;IT-532;pipeta_estrella
2108;yellow;2008-06-12;IT-532;pipeta_estrella
2109;yellow;2008-06-12;IT-532;pipeta_estrella
2110;yellow;2008-06-12;IT-532;pipeta_estrella
2111;yellow;2008-06-16;IT-532;pipeta_estrella
2112;yellow;2008-06-16;IT-532;pipeta_estrella
2113;yellow;2008-06-16;IT-532;pipeta_estrella
2114;yellow;2008-06-16;IT-532;pipeta_estrella
2115;yellow;2008-06-16;IT-532;pipeta_estrella
2116;yellow;2008-06-18;IT-532;pipeta_estrella
2117;yellow;2008-06-18;IT-532;pipeta_estrella
2118;yellow;2008-06-19;IT-532;pipeta_estrella
2119;yellow;2008-06-19;IT-532;pipeta_estrella
2120;yellow;2008-06-19;IT-532;pipeta_estrella
2121;yellow;2008-06-19;IT-532;pipeta_estrella
2122;yellow;2008-07-02;IT-515;pipeta_estrella
2123;yellow;2008-06-25;IT-515;pipeta_estrella
2124;yellow;2008-07-02;IT-515;pipeta_estrella
2125;yellow;2008-07-02;IT-515;pipeta_estrella
2126;yellow;2008-06-25;IT-532;pipeta_estrella
2127;yellow;2008-06-25;IT-532;pipeta_estrella
2128;yellow;2008-06-25;IT-532;pipeta_estrella
2129;yellow;2008-06-25;IT-532;pipeta_estrella
2130;yellow;2008-06-25;IT-532;pipeta_estrella
2131;yellow;2008-06-25;IT-532;pipeta_estrella
2132;yellow;2008-06-25;IT-532;pipeta_estrella
2133;yellow;2008-06-25;IT-532;pipeta_estrella
2134;yellow;2008-06-25;IT-532;pipeta_estrella
2135;yellow;2008-06-30;IT-532;pipeta_estrella
2136;yellow;2008-07-04;IT-515;pipeta_estrella
2137;yellow;2008-07-04;IT-515;pipeta_estrella
2138;yellow;2008-07-04;IT-515;pipeta_estrella
2139;yellow;2008-07-03;IT-532;pipeta_estrella
2140;yellow;2008-07-07;IT-532;pipeta_estrella
2141;yellow;2008-07-07;IT-532;pipeta_estrella
2142;yellow;2008-07-07;IT-532;pipeta_estrella
2143;yellow;2008-07-07;IT-532;pipeta_estrella
2144;yellow;2008-07-07;IT-532;pipeta_estrella
2145;yellow;2008-07-07;IT-532;pipeta_estrella
2146;yellow;2008-07-04;IT-532;pipeta_estrella
2147;yellow;2008-07-04;IT-532;pipeta_estrella
2148;yellow;2008-07-03;IT-532;pipeta_estrella
2149;yellow;2008-07-03;IT-532;pipeta_estrella
2150;yellow;2008-07-03;IT-532;pipeta_estrella
2151;yellow;2008-07-03;IT-532;pipeta_estrella
2152;yellow;2008-07-04;IT-515;pipeta_estrella
2153;yellow;2008-07-09;IT-532;pipeta_estrella
2154;yellow;2008-07-09;IT-532;pipeta_estrella
2155;yellow;2008-11-05;IT-515;pipeta_estrella
2156;yellow;2008-07-11;IT-532;pipeta_estrella
2157;yellow;2008-07-11;IT-532;pipeta_estrella
2158;yellow;2008-07-23;IT-532;pipeta_estrella
2159;yellow;2008-07-15;IT-532;pipeta_estrella
2160;yellow;2008-07-15;IT-532;pipeta_estrella
2161;yellow;2008-07-15;IT-532;pipeta_estrella
2162;yellow;2008-08-11;IT-532;pipeta_estrella
2163;yellow;2008-08-11;IT-532;pipeta_estrella
2164;yellow;2008-08-11;IT-532;pipeta_estrella
2165;yellow;2008-07-18;IT-515;pipeta_estrella
2166;yellow;2008-07-18;IT-515;pipeta_estrella
2167;yellow;2008-07-16;IT-532;pipeta_estrella
2168;yellow;2008-07-16;IT-532;pipeta_estrella
2169;yellow;2008-07-17;IT-515;pipeta_estrella
2170;yellow;2008-07-17;IT-515;pipeta_estrella
2171;yellow;2008-07-18;IT-532;pipeta_estrella
2172;yellow;2008-07-18;IT-532;pipeta_estrella
2173;yellow;2008-07-25;IT-532;pipeta_estrella
2174;yellow;2008-07-18;IT-532;pipeta_estrella
2175;yellow;2008-07-18;IT-532;pipeta_estrella
2176;yellow;2008-07-18;IT-515;pipeta_estrella
2177;yellow;2008-07-18;IT-532;pipeta_estrella
2178;yellow;2008-07-18;IT-532;pipeta_estrella
2179;yellow;2008-07-21;IT-515;pipeta_estrella
2180;yellow;2008-07-23;IT-515;pipeta_estrella
2181;yellow;2008-07-23;IT-515;pipeta_estrella
2182;yellow;2008-07-21;IT-515;pipeta_estrella
2183;yellow;2008-07-21;IT-532;pipeta_estrella
2184;yellow;2008-07-21;IT-532;pipeta_estrella
2185;yellow;2008-07-23;IT-532;pipeta_estrella
2186;yellow;2008-07-23;IT-532;pipeta_estrella
2187;yellow;2008-07-22;IT-532;pipeta_check
2188;yellow;2008-07-22;IT-532;pipeta_check
2189;yellow;2008-07-21;IT-532;pipeta_estrella
2190;yellow;2008-07-21;IT-532;pipeta_estrella
2191;yellow;2008-07-22;IT-515;pipeta_estrella
2192;yellow;2008-07-23;IT-515;pipeta_estrella
2193;yellow;2008-07-22;IT-532;pipeta_estrella
2194;yellow;2008-07-22;IT-532;pipeta_estrella
2195;yellow;2008-07-23;IT-515;pipeta_estrella
2196;yellow;2008-07-23;IT-515;pipeta_check
2197;yellow;2008-07-23;IT-532;pipeta_estrella
2198;yellow;2008-07-23;IT-532;pipeta_estrella
2199;yellow;2008-07-23;IT-532;pipeta_estrella
2200;yellow;2008-07-23;IT-532;pipeta_estrella
2201;yellow;2008-07-23;IT-532;pipeta_estrella
2202;yellow;2008-07-25;IT-515;pipeta_estrella
2203;yellow;2008-07-25;IT-515;pipeta_estrella
2204;yellow;2008-07-25;IT-515;pipeta_estrella
2205;yellow;2008-07-25;IT-515;pipeta_estrella
2206;yellow;2008-07-28;IT-532;pipeta_estrella
2207;yellow;2008-07-28;IT-532;pipeta_estrella
2208;yellow;2008-07-25;IT-532;pipeta_estrella
2209;yellow;2008-07-25;IT-532;pipeta_estrella
2210;yellow;2008-07-25;IT-532;pipeta_estrella
2211;yellow;2008-07-25;IT-532;pipeta_estrella
2212;yellow;2008-07-25;IT-532;pipeta_estrella
2213;yellow;2008-07-25;IT-532;pipeta_estrella
2214;yellow;2008-07-25;IT-532;pipeta_estrella
2215;yellow;2008-07-28;IT-515;pipeta_estrella
2216;yellow;2008-07-29;IT-515;pipeta_estrella
2217;yellow;2008-07-28;IT-515;pipeta_estrella
2218;yellow;2008-07-28;IT-515;pipeta_estrella
2219;yellow;2008-07-28;IT-532;pipeta_estrella
2220;yellow;2008-07-28;IT-532;pipeta_estrella
2221;yellow;2008-07-29;IT-532;pipeta_estrella
2222;yellow;2008-07-29;IT-532;pipeta_estrella
2223;yellow;2008-07-28;IT-532;pipeta_estrella
2224;yellow;2008-07-28;IT-532;pipeta_estrella
2225;yellow;2008-07-28;IT-532;pipeta_estrella
2226;yellow;2008-07-28;IT-532;pipeta_estrella
2227;yellow;2008-07-30;IT-532;pipeta_estrella
2228;yellow;2008-07-30;IT-532;pipeta_estrella
2229;yellow;2008-07-29;IT-515;pipeta_estrella
2230;yellow;2008-07-29;IT-515;pipeta_estrella
2231;yellow;2008-08-11;IT-532;pipeta_estrella
2232;yellow;2008-07-29;IT-532;pipeta_estrella
2233;yellow;2008-07-29;IT-532;pipeta_estrella
2234;yellow;2008-07-29;IT-532;pipeta_estrella
2235;yellow;2008-07-29;IT-532;pipeta_estrella
